"MetricId","Timestamp","Value"
"cpu.usage.average","2014-03-28 15:30:00","2.47"
"cpu.usage.average","2014-03-28 15:00:00","2.56"
"cpu.usage.average","2014-03-28 14:30:00","2.71"
"cpu.usage.average","2014-03-28 14:00:00","2.5"
"cpu.usage.average","2014-03-28 13:30:00","2.5"
"cpu.usage.average","2014-03-28 13:00:00","2.47"
"cpu.usage.average","2014-03-28 12:30:00","2.47"
"cpu.usage.average","2014-03-28 12:00:00","2.46"
"cpu.usage.average","2014-03-28 11:30:00","2.47"
"cpu.usage.average","2014-03-28 11:00:00","2.64"
"cpu.usage.average","2014-03-28 10:30:00","2.49"
"cpu.usage.average","2014-03-28 10:00:00","2.47"
"cpu.usage.average","2014-03-28 09:30:00","2.45"
"cpu.usage.average","2014-03-28 09:00:00","2.46"
"cpu.usage.average","2014-03-28 08:30:00","2.63"
"cpu.usage.average","2014-03-28 08:00:00","2.36"
"cpu.usage.average","2014-03-28 07:30:00","2.61"
"cpu.usage.average","2014-03-28 07:00:00","2.53"
"cpu.usage.average","2014-03-28 06:30:00","2.49"
"cpu.usage.average","2014-03-28 06:00:00","2.45"
"cpu.usage.average","2014-03-28 05:30:00","2.45"
"cpu.usage.average","2014-03-28 05:00:00","2.47"
"cpu.usage.average","2014-03-28 04:30:00","2.46"
"cpu.usage.average","2014-03-28 04:00:00","2.56"
"cpu.usage.average","2014-03-28 03:30:00","2.46"
"cpu.usage.average","2014-03-28 03:00:00","2.65"
"cpu.usage.average","2014-03-28 02:30:00","2.48"
"cpu.usage.average","2014-03-28 02:00:00","2.49"
"cpu.usage.average","2014-03-28 01:30:00","2.55"
"cpu.usage.average","2014-03-28 01:00:00","2.48"
"cpu.usage.average","2014-03-28 00:30:00","2.62"
"cpu.usage.average","2014-03-28 00:00:00","2.49"
"cpu.usage.average","2014-03-27 23:30:00","2.47"
"cpu.usage.average","2014-03-27 23:00:00","2.46"
"cpu.usage.average","2014-03-27 22:30:00","2.5"
"cpu.usage.average","2014-03-27 22:00:00","2.46"
"cpu.usage.average","2014-03-27 21:30:00","2.51"
"cpu.usage.average","2014-03-27 21:00:00","2.6"
"cpu.usage.average","2014-03-27 20:30:00","2.48"
"cpu.usage.average","2014-03-27 20:00:00","2.49"
"cpu.usage.average","2014-03-27 19:30:00","2.48"
"cpu.usage.average","2014-03-27 19:00:00","2.47"
"cpu.usage.average","2014-03-27 18:30:00","2.47"
"cpu.usage.average","2014-03-27 18:00:00","2.6"
"cpu.usage.average","2014-03-27 17:30:00","2.57"
"cpu.usage.average","2014-03-27 17:00:00","2.5"
"cpu.usage.average","2014-03-27 16:30:00","2.47"
"cpu.usage.average","2014-03-27 16:00:00","2.46"
"cpu.usage.average","2014-03-27 15:30:00","2.5"
"cpu.usage.average","2014-03-27 15:00:00","2.49"
"cpu.usage.average","2014-03-27 14:30:00","2.61"
"cpu.usage.average","2014-03-27 14:00:00","2.51"
"cpu.usage.average","2014-03-27 13:30:00","2.55"
"cpu.usage.average","2014-03-27 13:00:00","2.46"
"cpu.usage.average","2014-03-27 12:30:00","2.55"
"cpu.usage.average","2014-03-27 12:00:00","2.59"
"cpu.usage.average","2014-03-27 11:30:00","2.53"
"cpu.usage.average","2014-03-27 11:00:00","2.7"
"cpu.usage.average","2014-03-27 10:30:00","2.66"
"cpu.usage.average","2014-03-27 10:00:00","2.57"
"cpu.usage.average","2014-03-27 09:30:00","3"
"cpu.usage.average","2014-03-27 09:00:00","2.52"
"cpu.usage.average","2014-03-27 08:30:00","2.51"
"cpu.usage.average","2014-03-27 08:00:00","2.66"
"cpu.usage.average","2014-03-27 07:30:00","2.52"
"cpu.usage.average","2014-03-27 07:00:00","2.6"
"cpu.usage.average","2014-03-27 06:30:00","2.55"
"cpu.usage.average","2014-03-27 06:00:00","2.53"
"cpu.usage.average","2014-03-27 05:30:00","2.49"
"cpu.usage.average","2014-03-27 05:00:00","2.53"
"cpu.usage.average","2014-03-27 04:30:00","2.66"
"cpu.usage.average","2014-03-27 04:00:00","2.49"
"cpu.usage.average","2014-03-27 03:30:00","2.56"
"cpu.usage.average","2014-03-27 03:00:00","2.74"
"cpu.usage.average","2014-03-27 02:30:00","2.52"
"cpu.usage.average","2014-03-27 02:00:00","2.54"
"cpu.usage.average","2014-03-27 01:30:00","2.56"
"cpu.usage.average","2014-03-27 01:00:00","2.5"
"cpu.usage.average","2014-03-27 00:30:00","2.63"
"cpu.usage.average","2014-03-27 00:00:00","2.51"
"cpu.usage.average","2014-03-26 23:30:00","2.55"
"cpu.usage.average","2014-03-26 23:00:00","2.51"
"cpu.usage.average","2014-03-26 22:30:00","2.57"
"cpu.usage.average","2014-03-26 22:00:00","2.59"
"cpu.usage.average","2014-03-26 21:30:00","2.54"
"cpu.usage.average","2014-03-26 21:00:00","2.62"
"cpu.usage.average","2014-03-26 20:30:00","2.57"
"cpu.usage.average","2014-03-26 20:00:00","2.52"
"cpu.usage.average","2014-03-26 19:30:00","2.47"
"cpu.usage.average","2014-03-26 19:00:00","2.59"
"cpu.usage.average","2014-03-26 18:30:00","2.57"
"cpu.usage.average","2014-03-26 18:00:00","2.57"
"cpu.usage.average","2014-03-26 17:30:00","2.59"
"cpu.usage.average","2014-03-26 17:00:00","2.64"
"mem.active.average","2014-03-28 15:30:00","965620"
"mem.active.average","2014-03-28 15:00:00","946979"
"mem.active.average","2014-03-28 14:30:00","1258289"
"mem.active.average","2014-03-28 14:00:00","1034593"
"mem.active.average","2014-03-28 13:30:00","848180"
"mem.active.average","2014-03-28 13:00:00","976805"
"mem.active.average","2014-03-28 12:30:00","1077468"
