Time,Small_count,Small_min,Small_q1,Small_median,Small_q3,Small_max,Small_avg,Small_stddev,Large_count,Large_min,Large_q1,Large_median,Large_q3,Large_max,Large_avg,Large_stddev,Big_count,Big_min,Big_q1,Big_median,Big_q3,Big_max,Big_avg,Big_stddev,CPU,RAM,currenturiscached,totalflusheduris,totaluriscached,uricacheflushes,uricachehits,uricachemisses
2014-02-28 16:18:29 +0100,40,11.0,11.0,11.0,12.0,17.0,11.98,1.82,40,12.0,15.0,23.0,25.25,106.01,25.83,19.44,40,16.0,19.75,26.0,30.25,46.01,26.18,7.48
2014-02-28 16:23:30 +0100,40,11.0,11.0,11.0,12.0,66.01,14.25,11.02,40,13.0,14.0,17.0,21.25,38.0,18.93,6.16,40,16.0,23.0,26.0,34.5,87.01,30.48,14.97
2014-02-28 16:48:35 +0100,40,11.0,11.0,11.0,11.0,61.01,13.45,10.49,40,14.0,14.0,18.0,21.0,32.0,17.9,4.13,40,16.0,18.0,25.5,30.25,75.01,26.85,11.72
2014-02-28 17:18:37 +0100,40,11.0,11.0,12.0,12.0,12.0,11.53,0.73,40,14.0,20.0,25.0,28.25,71.01,26.63,11.24,40,16.0,17.0,23.0,26.5,41.0,23.5,6.34
2014-02-28 17:48:40 +0100,40,11.0,11.0,11.0,11.0,43.01,12.93,7.09,40,13.0,14.0,17.0,18.25,29.0,17.43,3.85,40,16.0,18.0,23.0,29.0,57.01,25.3,9.44
2014-02-28 18:18:24 +0100,40,11.0,11.0,12.0,12.0,48.01,13.78,8.09,40,14.0,14.0,17.0,20.0,30.0,17.78,3.8,40,17.0,18.0,24.0,30.0,65.01,25.65,9.99
2014-02-28 18:48:24 +0100,40,9.0,11.0,11.0,12.0,19.0,11.63,1.39,40,13.0,14.0,18.0,20.0,29.0,17.63,3.61,40,16.0,18.0,25.5,32.5,71.01,27.95,11.09
2014-02-28 19:18:42 +0100,40,11.0,11.0,11.0,11.0,19.0,11.4,1.4,40,13.0,15.0,17.5,20.0,27.0,17.8,3.38,40,16.0,17.0,22.5,26.25,37.0,22.35,6.07
2014-02-28 19:48:41 +0100,40,11.0,11.0,11.0,12.0,52.01,13.65,9.02,40,11.0,14.75,18.0,18.0,29.0,17.38,3.94,40,26.0,29.0,36.0,44.51,115.01,41.73,19.95
2014-02-28 20:18:39 +0100,40,11.0,11.0,11.0,12.0,13.0,11.53,0.86,40,14.0,15.0,18.0,21.0,27.0,18.28,3.9,40,16.0,19.75,24.5,32.0,72.01,26.08,9.91
2014-02-28 20:48:38 +0100,40,11.0,11.0,11.0,12.0,12.0,11.33,0.71,40,14.0,14.0,15.5,19.0,31.0,17.18,4.1,40,16.0,22.75,25.0,29.0,81.01,27.3,12.45
